image_path,label,crop,split
Cashew anthracnose/anthracnose173_.jpg,Cashew anthracnose,Cashew,train
Cashew leaf miner/leaf miner44_.jpg,Cashew leaf miner,Cashew,train
Maize leaf spot/leaf spot117_.jpg,Maize leaf spot,Maize,train
Cashew leaf miner/leaf miner1133_.jpg,Cashew leaf miner,Cashew,train
Maize leaf beetle/leaf beetle900_.jpg,Maize leaf beetle,Maize,train
Cashew red rust/red rust768_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust390_.jpg,Cashew red rust,Cashew,train
Cassava mosaic/mosaic261_.jpg,Cassava mosaic,Cassava,train
Cassava bacterial blight/bacterial blight1045_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight348_.jpg,Maize leaf blight,Maize,train
Cashew healthy/healthy639_.jpg,Cashew healthy,Cashew,train
Cassava brown spot/brown spot1480_.jpg,Cassava brown spot,Cassava,train
Maize leaf blight/leaf blight1009_.jpg,Maize leaf blight,Maize,train
Tomato septoria leaf spot/septoria leaf spot1647_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2096_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew healthy/healthy1092_.jpg,Cashew healthy,Cashew,train
Cassava brown spot/brown spot1464_.jpg,Cassava brown spot,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1131_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato leaf blight/leaf blight1030_.jpg,Tomato leaf blight,Tomato,train
Maize leaf spot/leaf spot361_.jpg,Maize leaf spot,Maize,train
Maize streak virus/streak virus979_.jpg,Maize streak virus,Maize,train
Maize leaf blight/leaf blight118_.jpg,Maize leaf blight,Maize,train
Cashew anthracnose/anthracnose1206_.jpg,Cashew anthracnose,Cashew,train
Cassava healthy/healthy275_.jpg,Cassava healthy,Cassava,train
Tomato verticulium wilt/verticulium wilt668_.jpg,Tomato verticulium wilt,Tomato,train
Tomato leaf blight/leaf blight119_.jpg,Tomato leaf blight,Tomato,train
Maize leaf beetle/leaf beetle304_.jpg,Maize leaf beetle,Maize,train
Cassava healthy/healthy1151_.jpg,Cassava healthy,Cassava,train
Maize leaf spot/leaf spot365_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot854_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight531_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1925_-2AXupR.jpg,Tomato septoria leaf spot,Tomato,train
Cassava mosaic/mosaic479_.jpg,Cassava mosaic,Cassava,train
Cassava bacterial blight/bacterial blight2475_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite100_.jpg,Cassava green mite,Cassava,train
Maize streak virus/streak virus538_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot1931_-2hVeQn.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf beetle/leaf beetle841_.jpg,Maize leaf beetle,Maize,train
Cassava bacterial blight/bacterial blight253_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf beetle/leaf beetle574_.jpg,Maize leaf beetle,Maize,train
Maize leaf spot/leaf spot999_.jpg,Maize leaf spot,Maize,train
Cassava green mite/green mite65_.jpg,Cassava green mite,Cassava,train
Tomato verticulium wilt/verticulium wilt15_.jpg,Tomato verticulium wilt,Tomato,train
Maize leaf beetle/leaf beetle696_.jpg,Maize leaf beetle,Maize,train
Tomato leaf curl/leaf curl356_.jpg,Tomato leaf curl,Tomato,train
Cashew anthracnose/anthracnose979_.jpg,Cashew anthracnose,Cashew,train
Maize leaf spot/leaf spot1209_.jpg,Maize leaf spot,Maize,train
Cashew healthy/healthy730_.jpg,Cashew healthy,Cashew,train
Cassava bacterial blight/bacterial blight2565_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight2168_.jpg,Cassava bacterial blight,Cassava,train
Tomato leaf blight/leaf blight1096_.jpg,Tomato leaf blight,Tomato,train
Cassava bacterial blight/bacterial blight973_.jpg,Cassava bacterial blight,Cassava,train
Cashew healthy/healthy398_.jpg,Cashew healthy,Cashew,train
Cashew healthy/healthy885_.jpg,Cashew healthy,Cashew,train
Cashew red rust/red rust1679_.jpg,Cashew red rust,Cashew,train
Cashew healthy/healthy1062_.jpg,Cashew healthy,Cashew,train
Tomato septoria leaf spot/septoria leaf spot286_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust1084_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight2301_.jpg,Cassava bacterial blight,Cassava,train
Cashew red rust/red rust1057_.jpg,Cashew red rust,Cashew,train
Maize leaf spot/leaf spot1058_.jpg,Maize leaf spot,Maize,train
Cassava mosaic/mosaic273_.jpg,Cassava mosaic,Cassava,train
Cashew anthracnose/anthracnose571_.jpg,Cashew anthracnose,Cashew,train
Cashew anthracnose/anthracnose1129_.jpg,Cashew anthracnose,Cashew,train
Maize streak virus/streak virus830_.jpg,Maize streak virus,Maize,train
Maize fall armyworm/fall armyworm257_.jpg,Maize fall armyworm,Maize,train
Tomato septoria leaf spot/septoria leaf spot1800_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato verticulium wilt/verticulium wilt309_.jpg,Tomato verticulium wilt,Tomato,train
Cassava brown spot/brown spot720_.jpg,Cassava brown spot,Cassava,train
Cashew healthy/healthy477_.jpg,Cashew healthy,Cashew,train
Maize leaf beetle/leaf beetle737_.jpg,Maize leaf beetle,Maize,train
Maize grasshoper/grasshoper71_.jpg,Maize grasshoper,Maize,train
Cassava bacterial blight/bacterial blight2445_.jpg,Cassava bacterial blight,Cassava,train
Cashew anthracnose/anthracnose496_.jpg,Cashew anthracnose,Cashew,train
Cassava bacterial blight/bacterial blight1402_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite620_.jpg,Cassava green mite,Cassava,train
Cassava brown spot/brown spot1226_.jpg,Cassava brown spot,Cassava,train
Cashew healthy/healthy145_.jpg,Cashew healthy,Cashew,train
Cashew anthracnose/anthracnose1294_.jpg,Cashew anthracnose,Cashew,train
Cassava mosaic/mosaic519_.jpg,Cassava mosaic,Cassava,train
Tomato leaf curl/leaf curl14_.jpg,Tomato leaf curl,Tomato,train
Maize leaf blight/leaf blight849_.jpg,Maize leaf blight,Maize,train
Tomato leaf blight/leaf blight102_.jpg,Tomato leaf blight,Tomato,train
Cashew healthy/healthy931_.jpg,Cashew healthy,Cashew,train
Cassava brown spot/brown spot566_.jpg,Cassava brown spot,Cassava,train
Cassava healthy/healthy985_.jpg,Cassava healthy,Cassava,train
Tomato leaf blight/leaf blight716_.jpg,Tomato leaf blight,Tomato,train
Cashew healthy/healthy118_.jpg,Cashew healthy,Cashew,train
Cashew red rust/red rust761_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight2326_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite914_.jpg,Cassava green mite,Cassava,train
Cashew anthracnose/anthracnose521_.jpg,Cashew anthracnose,Cashew,train
Cashew healthy/healthy1063_.jpg,Cashew healthy,Cashew,train
Maize streak virus/streak virus87_.jpg,Maize streak virus,Maize,train
Tomato verticulium wilt/verticulium wilt151_.jpg,Tomato verticulium wilt,Tomato,train
Cassava mosaic/mosaic344_.jpg,Cassava mosaic,Cassava,train
Cashew red rust/red rust166_.jpg,Cashew red rust,Cashew,train
Maize fall armyworm/fall armyworm190_.jpg,Maize fall armyworm,Maize,train
Cashew leaf miner/leaf miner848_.jpg,Cashew leaf miner,Cashew,train
Maize leaf beetle/leaf beetle837_.jpg,Maize leaf beetle,Maize,train
Tomato leaf blight/leaf blight112_.jpg,Tomato leaf blight,Tomato,train
Maize leaf blight/leaf blight645_.jpg,Maize leaf blight,Maize,train
Maize healthy/healthy142_.jpg,Maize healthy,Maize,train
Tomato verticulium wilt/verticulium wilt58_.jpg,Tomato verticulium wilt,Tomato,train
Cashew anthracnose/anthracnose1429_.jpg,Cashew anthracnose,Cashew,train
Maize leaf beetle/leaf beetle848_.jpg,Maize leaf beetle,Maize,train
Cassava green mite/green mite407_.jpg,Cassava green mite,Cassava,train
Cashew leaf miner/leaf miner235_.jpg,Cashew leaf miner,Cashew,train
Cashew red rust/red rust342_.jpg,Cashew red rust,Cashew,train
Cashew anthracnose/anthracnose1697_.jpg,Cashew anthracnose,Cashew,train
Maize leaf spot/leaf spot617_.jpg,Maize leaf spot,Maize,train
Maize leaf beetle/leaf beetle286_.jpg,Maize leaf beetle,Maize,train
Maize grasshoper/grasshoper603_.jpg,Maize grasshoper,Maize,train
Cassava healthy/healthy923_.jpg,Cassava healthy,Cassava,train
Maize leaf blight/leaf blight836_.jpg,Maize leaf blight,Maize,train
Cashew healthy/healthy1276_.jpg,Cashew healthy,Cashew,train
Cashew leaf miner/leaf miner1343_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1994_.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf beetle/leaf beetle395_.jpg,Maize leaf beetle,Maize,train
Cassava brown spot/brown spot392_.jpg,Cassava brown spot,Cassava,train
Cassava healthy/healthy877_.jpg,Cassava healthy,Cassava,train
Cashew healthy/healthy181_.jpg,Cashew healthy,Cashew,train
Maize streak virus/streak virus929_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot2034_-vtSEnI.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner523_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot28_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato healthy/healthy402_.jpg,Tomato healthy,Tomato,train
Tomato septoria leaf spot/septoria leaf spot2011_-v46wPY.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose446_.jpg,Cashew anthracnose,Cashew,train
Cassava healthy/healthy685_.jpg,Cassava healthy,Cassava,train
Tomato verticulium wilt/verticulium wilt370_.jpg,Tomato verticulium wilt,Tomato,train
Cassava bacterial blight/bacterial blight2516_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1966_-KnWp3f.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight2528_.jpg,Cassava bacterial blight,Cassava,train
Cassava bacterial blight/bacterial blight2590_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight457_.jpg,Maize leaf blight,Maize,train
Tomato septoria leaf spot/septoria leaf spot1738_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew leaf miner/leaf miner599_.jpg,Cashew leaf miner,Cashew,train
Tomato leaf blight/leaf blight382_.jpg,Tomato leaf blight,Tomato,train
Cashew gumosis/gumosis296_.jpg,Cashew gumosis,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1125_.jpg,Tomato septoria leaf spot,Tomato,train
Maize grasshoper/grasshoper320_.jpg,Maize grasshoper,Maize,train
Maize leaf beetle/leaf beetle564_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot577_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight1027_.jpg,Cassava bacterial blight,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1244_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava green mite/green mite220_.jpg,Cassava green mite,Cassava,train
Cashew leaf miner/leaf miner653_.jpg,Cashew leaf miner,Cashew,train
Maize leaf spot/leaf spot300_.jpg,Maize leaf spot,Maize,train
Maize leaf blight/leaf blight934_.jpg,Maize leaf blight,Maize,train
Maize leaf beetle/leaf beetle51_.jpg,Maize leaf beetle,Maize,train
Cassava mosaic/mosaic1047_.jpg,Cassava mosaic,Cassava,train
Cashew red rust/red rust1197_.jpg,Cashew red rust,Cashew,train
Cashew anthracnose/anthracnose607_.jpg,Cashew anthracnose,Cashew,train
Cassava brown spot/brown spot865_.jpg,Cassava brown spot,Cassava,train
Maize grasshoper/grasshoper70_.jpg,Maize grasshoper,Maize,train
Tomato healthy/healthy254_.jpg,Tomato healthy,Tomato,train
Tomato leaf blight/leaf blight1053_.jpg,Tomato leaf blight,Tomato,train
Cassava healthy/healthy719_.jpg,Cassava healthy,Cassava,train
Cassava bacterial blight/bacterial blight950_.jpg,Cassava bacterial blight,Cassava,train
Cassava green mite/green mite799_.jpg,Cassava green mite,Cassava,train
Cassava brown spot/brown spot415_.jpg,Cassava brown spot,Cassava,train
Cassava green mite/green mite749_.jpg,Cassava green mite,Cassava,train
Maize leaf spot/leaf spot880_.jpg,Maize leaf spot,Maize,train
Maize leaf spot/leaf spot179_.jpg,Maize leaf spot,Maize,train
Cashew anthracnose/anthracnose975_.jpg,Cashew anthracnose,Cashew,train
Cassava healthy/healthy50_.jpg,Cassava healthy,Cassava,train
Tomato leaf blight/leaf blight753_.jpg,Tomato leaf blight,Tomato,train
Cashew healthy/healthy332_.jpg,Cashew healthy,Cashew,train
Maize leaf blight/leaf blight351_.jpg,Maize leaf blight,Maize,train
Tomato septoria leaf spot/septoria leaf spot1914_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose1524_.jpg,Cashew anthracnose,Cashew,train
Cassava brown spot/brown spot185_.jpg,Cassava brown spot,Cassava,train
Tomato septoria leaf spot/septoria leaf spot953_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava green mite/green mite111_.jpg,Cassava green mite,Cassava,train
Cashew healthy/healthy1193_.jpg,Cashew healthy,Cashew,train
Maize leaf beetle/leaf beetle510_.jpg,Maize leaf beetle,Maize,train
Cashew red rust/red rust330_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1508_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1661_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust379_.jpg,Cashew red rust,Cashew,train
Tomato verticulium wilt/verticulium wilt507_.jpg,Tomato verticulium wilt,Tomato,train
Maize leaf spot/leaf spot694_.jpg,Maize leaf spot,Maize,train
Maize streak virus/streak virus15_.jpg,Maize streak virus,Maize,train
Cashew anthracnose/anthracnose1098_.jpg,Cashew anthracnose,Cashew,train
Maize grasshoper/grasshoper103_.jpg,Maize grasshoper,Maize,train
Maize fall armyworm/fall armyworm157_.jpg,Maize fall armyworm,Maize,train
Cassava bacterial blight/bacterial blight1233_.jpg,Cassava bacterial blight,Cassava,train
Maize grasshoper/grasshoper423_.jpg,Maize grasshoper,Maize,train
Maize leaf spot/leaf spot536_.jpg,Maize leaf spot,Maize,train
Cashew healthy/healthy1006_.jpg,Cashew healthy,Cashew,train
Cassava mosaic/mosaic186_.jpg,Cassava mosaic,Cassava,train
Cashew red rust/red rust531_.jpg,Cashew red rust,Cashew,train
Cashew red rust/red rust1392_.jpg,Cashew red rust,Cashew,train
Cassava bacterial blight/bacterial blight2290_.jpg,Cassava bacterial blight,Cassava,train
Maize grasshoper/grasshoper353_.jpg,Maize grasshoper,Maize,train
Maize healthy/healthy110_.jpg,Maize healthy,Maize,train
Cassava bacterial blight/bacterial blight2477_.jpg,Cassava bacterial blight,Cassava,train
Maize streak virus/streak virus449_.jpg,Maize streak virus,Maize,train
Cashew red rust/red rust69_.jpg,Cashew red rust,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1320_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose1695_.jpg,Cashew anthracnose,Cashew,train
Maize streak virus/streak virus887_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot510_.jpg,Tomato septoria leaf spot,Tomato,train
Tomato healthy/healthy165_.jpg,Tomato healthy,Tomato,train
Cassava green mite/green mite796_.jpg,Cassava green mite,Cassava,train
Maize leaf spot/leaf spot35_.jpg,Maize leaf spot,Maize,train
Tomato verticulium wilt/verticulium wilt596_.jpg,Tomato verticulium wilt,Tomato,train
Cassava bacterial blight/bacterial blight648_.jpg,Cassava bacterial blight,Cassava,train
Maize leaf blight/leaf blight213_.jpg,Maize leaf blight,Maize,train
Tomato leaf curl/leaf curl26_.jpg,Tomato leaf curl,Tomato,train
Maize grasshoper/grasshoper215_.jpg,Maize grasshoper,Maize,train
Cashew anthracnose/anthracnose1300_.jpg,Cashew anthracnose,Cashew,train
Maize streak virus/streak virus578_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot145_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight906_.jpg,Cassava bacterial blight,Cassava,train
Cassava mosaic/mosaic136_.jpg,Cassava mosaic,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1333_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose1714_.jpg,Cashew anthracnose,Cashew,train
Cashew leaf miner/leaf miner794_.jpg,Cashew leaf miner,Cashew,train
Maize healthy/healthy197_.jpg,Maize healthy,Maize,train
Tomato septoria leaf spot/septoria leaf spot1245_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust1583_.jpg,Cashew red rust,Cashew,train
Cashew healthy/healthy1235_.jpg,Cashew healthy,Cashew,train
Cassava bacterial blight/bacterial blight692_.jpg,Cassava bacterial blight,Cassava,train
Maize streak virus/streak virus357_.jpg,Maize streak virus,Maize,train
Tomato septoria leaf spot/septoria leaf spot1911_-JDCkJQ.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust822_.jpg,Cashew red rust,Cashew,train
Tomato leaf blight/leaf blight250_.jpg,Tomato leaf blight,Tomato,train
Cassava healthy/healthy95_.jpg,Cassava healthy,Cassava,train
Cashew healthy/healthy842_.jpg,Cashew healthy,Cashew,train
Maize grasshoper/grasshoper361_.jpg,Maize grasshoper,Maize,train
Cassava bacterial blight/bacterial blight835_.jpg,Cassava bacterial blight,Cassava,train
Cashew leaf miner/leaf miner1160_.jpg,Cashew leaf miner,Cashew,train
Cassava brown spot/brown spot220_.jpg,Cassava brown spot,Cassava,train
Cassava green mite/green mite463_.jpg,Cassava green mite,Cassava,train
Cashew leaf miner/leaf miner964_.jpg,Cashew leaf miner,Cashew,train
Tomato septoria leaf spot/septoria leaf spot2339_.jpg,Tomato septoria leaf spot,Tomato,train
Maize healthy/healthy25_.jpg,Maize healthy,Maize,train
Tomato septoria leaf spot/septoria leaf spot2003_-qEoE0n.jpg,Tomato septoria leaf spot,Tomato,train
Maize leaf spot/leaf spot132_.jpg,Maize leaf spot,Maize,train
Tomato septoria leaf spot/septoria leaf spot1886_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew red rust/red rust382_.jpg,Cashew red rust,Cashew,train
Cassava green mite/green mite802_.jpg,Cassava green mite,Cassava,train
Tomato septoria leaf spot/septoria leaf spot1935_-hwNNVz.jpg,Tomato septoria leaf spot,Tomato,train
Tomato septoria leaf spot/septoria leaf spot1728_.jpg,Tomato septoria leaf spot,Tomato,train
Maize fall armyworm/fall armyworm102_.jpg,Maize fall armyworm,Maize,train
Cashew healthy/healthy683_.jpg,Cashew healthy,Cashew,train
Maize leaf blight/leaf blight154_.jpg,Maize leaf blight,Maize,train
Cassava brown spot/brown spot589_.jpg,Cassava brown spot,Cassava,train
Maize leaf beetle/leaf beetle503_.jpg,Maize leaf beetle,Maize,train
Tomato septoria leaf spot/septoria leaf spot1393_.jpg,Tomato septoria leaf spot,Tomato,train
Cashew anthracnose/anthracnose1350_.jpg,Cashew anthracnose,Cashew,train
Cassava mosaic/mosaic521_.jpg,Cassava mosaic,Cassava,train
Cashew anthracnose/anthracnose830_.jpg,Cashew anthracnose,Cashew,train
Cassava healthy/healthy786_.jpg,Cassava healthy,Cassava,train
Maize leaf blight/leaf blight540_.jpg,Maize leaf blight,Maize,train
Tomato healthy/healthy73_.jpg,Tomato healthy,Tomato,train
Cassava brown spot/brown spot342_.jpg,Cassava brown spot,Cassava,train
Cashew red rust/red rust630_.jpg,Cashew red rust,Cashew,train
Tomato septoria leaf spot/septoria leaf spot1186_.jpg,Tomato septoria leaf spot,Tomato,train
Cassava bacterial blight/bacterial blight1958_.jpg,Cassava bacterial blight,Cassava,train
Tomato verticulium wilt/verticulium wilt652_.jpg,Tomato verticulium wilt,Tomato,train
